LineOID,temperature-0,temperature-1,temperature-2,temperature-3,temperature-4,temperature-5,temperature-6,temperature-7,temperature-8,temperature-9,temperature-10,temperature-11,temperature-12,temperature-13,temperature-14,temperature-15,temperature-16,temperature-17,temperature-18,temperature-19,temperature-20,temperature-21,temperature-22,temperature-23,temperature-24,temperature-25,temperature-26,temperature-27,temperature-28,temperature-29,temperature-30,temperature-31,temperature-32,temperature-33,temperature-34,temperature-35,temperature-36,temperature-37,temperature-38,temperature-39,temperature-40,temperature-41,temperature-42,temperature-43,temperature-44,temperature-45
3863,-0.26073,0.571611,0.47381999999999996,0.66274,0.989869,1.3822780000000001,1.884827,2.177915,2.5965409999999998,2.992322,3.469879,4.629951999999999,4.464493,5.017819,6.598928999999999,7.547072,8.698825999999999,8.283395,8.837871,10.913884,11.424748,10.294379,12.992725,13.069280000000001,13.459666,14.020933,13.736895,14.169095,14.238131,13.353017999999999,12.676150999999999,11.725825,10.686098,9.329236,4.695753,5.6398779999999995,6.111488,6.252006,4.709039,4.482285,3.928468,4.045878,2.62417,3.0174950000000003,2.789888,2.218375
3864,-0.5,-0.471521,-0.291827,-0.009168,0.31187,0.729298,1.3051190000000001,1.621214,1.938035,2.2664169999999997,2.833759,3.0289599999999997,3.37764,3.91895,4.510497,4.972149,5.5825510000000005,5.931709,6.317114,8.004659,8.670264999999999,7.5553539999999995,10.329305999999999,10.525817,10.634960000000001,10.868855,10.55172,10.902752,11.130733,10.262477,10.050286999999999,8.814561999999999,7.848705000000001,6.0838339999999995,2.452472,3.190506,3.759844,4.059472,2.604837,2.257517,2.1661509999999997,2.139464,0.9235610000000001,1.447307,1.2200790000000001,0.728229
3865,-0.5,-0.5,-0.31748699999999996,0.20441600000000001,0.31650700000000004,0.8245600000000001,1.317934,1.5031780000000001,1.9386310000000002,2.2239880000000003,2.798355,3.1097490000000003,3.375985,3.9330800000000004,4.8174660000000005,5.267494999999999,6.877949,6.463918,6.509873000000001,8.846517,8.89765,9.482474,10.525271,10.936667,11.589849000000001,12.618086,12.453333,12.208437,11.610868,10.448988,10.048509,8.983669,8.101388,6.68235,1.558475,2.9845770000000003,3.645632,3.92832,1.408673,2.134068,1.358746,1.58848,0.019303,1.102667,0.504191,0.11228199999999999
3866,-0.5,-0.032473,-0.120905,0.156301,0.5089560000000001,0.952407,1.492304,1.7233779999999999,2.104139,2.443378,2.901481,3.3250050000000004,3.547944,4.0936639999999995,4.712187999999999,5.4371730000000005,5.885908000000001,6.022130000000001,6.824936999999999,8.677128,9.412041,8.966421,8.585571,9.303684,10.706073,11.754918,11.391833,11.859950999999999,11.865571000000001,11.074333,10.501579,9.684463000000001,8.615812,6.851324000000001,3.3995260000000003,4.0810260000000005,4.563522,4.81746,3.3356339999999998,2.941439,2.79839,2.824606,1.624182,2.222852,1.8380009999999998,1.3936979999999999
3867,-0.5,-0.156894,-0.166034,0.0952,0.442684,0.848374,1.386968,1.656325,2.0464189999999998,2.381696,2.94706,3.2822400000000003,3.509807,4.092235,4.854346,5.995332,6.569555,6.765822,6.694450999999999,8.90899,9.242114,8.903733,8.816092,9.428969,11.049161999999999,11.864144999999999,11.69069,12.070367,12.194545,11.436492,10.991728,10.010178,8.68493,7.278194,3.617579,4.276971,4.785516,5.08335,3.671586,3.0565450000000003,2.8532610000000003,2.9689810000000003,1.587325,2.108539,1.7658049999999998,1.3257299999999999
3868,-0.5,0.281563,0.145771,0.40079899999999996,0.7729689999999999,1.1668,1.801382,1.954912,2.357502,2.676526,3.1501419999999998,3.724007,3.819203,4.4105669999999995,5.1697489999999995,5.992163,6.629628,6.660869,7.63735,9.309308,10.091047999999999,10.924101,11.631165,11.807437,12.270764,12.532216,12.278073,12.750469,12.748623,12.074736,11.251006,10.49393,9.240064,7.866695,3.745203,4.406276999999999,4.960757,5.225289,3.80704,3.235479,3.157171,3.183189,1.771238,2.573805,2.16776,1.604285
3869,0.019354,0.925393,0.848043,1.025192,1.24865,1.642811,2.0443740000000004,2.457599,2.970806,3.47549,4.027067,5.377021,5.009264,5.5853410000000006,7.619501,8.208697,9.617778999999999,8.859706,8.725757000000002,11.443572,12.082465,11.270697,13.745192000000001,14.146345000000002,14.412576000000001,15.052512,15.114576999999999,15.290170000000002,14.983031,13.881414000000001,13.537445000000002,12.428319,11.263368,10.084205,4.994289,5.988217,6.586361999999999,6.627152000000001,5.522375,5.2420279999999995,4.441196,4.369871,3.2842300000000004,3.4361129999999998,3.287429,2.678425
3870,0.16095299999999998,0.907381,1.158194,1.10538,1.288542,1.716861,2.1839779999999998,2.724879,3.336242,3.901644,4.727551999999999,6.577375999999999,5.441114,6.212611,8.6377,9.583133,8.665394000000001,7.451861,9.719456,11.188103,9.699406,11.007662,12.64509,13.388067999999999,14.580835999999998,15.063437,15.037537,15.165092999999999,15.175022,14.404031,13.894309,13.352606,12.286111,10.995292999999998,7.544266,8.251894,8.589227000000001,8.406863000000001,7.556264,7.106874,6.270427,6.035973,4.521786,4.53075,4.751958999999999,4.056988
3871,-0.066746,0.782942,0.6259239999999999,0.7720520000000001,1.086352,1.474572,1.9726110000000001,2.290075,2.744832,3.250036,3.7421580000000003,5.151697,4.838004,5.508614,7.141408,8.576675,9.711053,9.715093,9.213186,11.824097,12.520938000000001,12.32483,14.184153,14.556945,15.045145999999999,15.305092000000002,15.236472000000001,15.160429999999998,15.111597,14.267097,13.176082999999998,12.5927,11.370985000000001,10.027636,5.305535,6.191905,6.726969,6.820655,5.6222900000000005,4.957907,4.242089,4.223386,2.981106,3.2776970000000003,2.836232,2.361021
3872,0.045376,0.886659,0.855778,0.849405,1.156307,1.65874,1.993012,2.4753220000000002,3.093216,3.654984,4.146324,6.197115,5.385991000000001,5.967525,8.094963,8.894141000000001,8.916142,9.682433,8.548618,11.857252,12.193387,11.444182000000001,14.101007999999998,14.534919,14.771455,14.976951999999999,14.669095,15.001456,15.063038,14.301885999999998,13.363173000000002,12.953942,11.915245,9.886556,5.822058,6.867706,7.17736,7.235214999999999,6.338877,5.390651999999999,4.742925,4.600992,3.7625940000000004,3.838362,3.351643,2.9113990000000003
3873,-0.21448499999999998,0.586821,0.41038,0.6020220000000001,0.9662540000000001,1.3516270000000001,1.844023,2.1467419999999997,2.542202,2.881528,3.340498,4.2658879999999995,4.2241480000000005,4.7277309999999995,5.894449,7.132714,8.267526,8.066098,8.389457,10.510800999999999,10.653488000000001,9.456921000000001,12.378157,13.195920999999998,13.536074,13.8079,14.746820000000001,14.894025,14.268706,13.319547,12.24164,11.643477,10.417672,9.222281,4.4026510000000005,5.150848000000001,5.6759319999999995,5.845383,4.447857,4.028094,3.5320730000000005,3.456682,2.0144599999999997,2.665292,2.300131,1.601673
3874,-0.059292,0.7248600000000001,0.780167,0.9034139999999999,1.1922700000000002,1.7934080000000001,2.0936,2.604809,3.248159,3.9569339999999995,4.453025,6.332155,5.52099,6.03814,8.47552,9.415466,9.882010000000001,10.508517999999999,9.776454,13.038389,13.854672,12.003855999999999,14.721273000000002,14.967391000000001,15.472156,16.406689,15.66044,15.620407,15.579982999999999,14.437053,13.674772,13.191267999999999,12.005737,10.79,5.693391,6.820023,7.207228,7.257113,6.386496,5.559148,4.75748,4.692357,3.9016919999999997,3.815143,3.306611,2.752417
3875,-0.5,-0.5,-0.5,-0.336414,0.004994,0.419411,0.977454,1.256913,1.613687,1.911458,2.437206,2.70814,3.016588,3.559668,4.019653,4.410838,4.784575,5.242945,6.007428,7.583168,8.944992,9.490213,9.8544,10.576014,10.942517,11.834087,11.454512,11.2036,10.58972,9.237964,9.046709,8.114663,6.808136999999999,5.441766,0.579539,1.461293,2.246705,2.629507,1.458153,0.755479,0.654413,0.787267,-0.5,0.193676,-0.23631,-0.5
3876,-0.5,-0.5,-0.5,-0.287792,0.041815,0.46220200000000006,0.9930950000000001,1.327564,1.6835900000000001,1.99501,2.499678,2.851721,3.102898,3.635247,4.149955,4.616754,5.113906,5.626732,6.014972,7.670547999999999,8.736419,9.365708,9.828675,10.229946,10.826414999999999,11.555197999999999,11.313884,11.129328,10.573945,9.371202,9.04115,8.219013,7.120424000000001,5.599158,1.045709,1.8624580000000002,2.6594849999999997,3.030353,1.8542759999999998,1.158673,1.029941,1.161309,-0.398094,0.306645,-0.28080900000000003,-0.437436
3877,-0.5,-0.5,-0.46432399999999996,-0.185332,0.155103,0.572862,1.138398,1.40022,1.773316,2.083062,2.612415,2.92667,3.198077,3.7214199999999997,4.237351,4.662942,5.1609739999999995,5.200576,6.065432,8.018199000000001,8.865357000000001,8.877755,10.156665,10.616984,10.971946,11.838866000000001,11.423874,11.272241000000001,10.850563000000001,9.662632,9.422104,8.44162,7.28357,5.772057,1.223653,2.082097,2.89074,3.18423,1.870755,1.410929,1.11351,1.290251,-0.24988600000000002,0.719978,0.16964,-0.21005900000000002
3878,-0.48013100000000003,-0.224964,0.41644499999999995,0.661945,0.886382,1.3068309999999999,1.7775150000000002,2.127693,2.726273,3.84395,3.972193,5.2934470000000005,5.498175,5.610308,7.5270399999999995,7.875925,9.020855000000001,8.378099,8.336856,10.800266,11.280453999999999,10.190275999999999,12.847845,12.93492,13.331048000000001,13.928226,13.675704999999999,13.963718,14.085223000000001,12.696425,13.026285000000001,11.8536,10.315347000000001,8.765257,4.908951999999999,5.693006,6.301474,6.476775,4.942591,5.002587,3.759018,4.134499,4.486396,2.928577,2.428126,1.957368
3879,-0.46848599999999996,-0.193369,0.432483,0.6384340000000001,0.891971,1.32021,1.800032,2.1260369999999997,2.781039,3.887029,4.038525,5.278542,5.528324,5.682103,7.631773,7.917069000000001,9.217875999999999,8.521301,8.397935,10.911411,11.399149000000001,10.426819,12.693373,12.850882,13.388795000000002,14.00789,13.701474,14.022329999999998,14.195998999999999,12.83539,13.115461999999999,11.977557000000001,10.389119,8.713225999999999,4.946832,5.698175,6.342626,6.531458,5.043349,4.932689,3.6840059999999997,4.105830999999999,4.48383,2.933873,2.43669,1.964861
3880,-0.45488500000000004,-0.086725,0.378249,0.648988,0.8796860000000001,1.367615,1.7636720000000001,2.155859,2.707186,3.8419730000000003,4.197623999999999,5.111518,5.398901,5.834493,7.135547,7.694911,8.963061999999999,8.262696,8.042032,10.086618,10.801013000000001,9.521962,11.852157,11.98997,12.490332,13.175963000000001,13.017139,13.301848999999999,13.416732000000001,12.252963000000001,12.047637,11.429925,10.156913000000001,8.412294000000001,5.027375,5.560009,6.146366,6.368806,5.127730000000001,5.008838,4.058872,4.15252,4.423893,3.051118,2.69525,2.061591
3881,-0.389936,-0.072297,0.388364,0.610192,0.8825700000000001,1.434949,1.784879,2.155999,2.747245,3.850451,4.125178,5.172708,5.467951,5.934148,7.105731,8.067666000000001,7.619901,6.272608999999999,8.499008,9.922747,8.752781,9.453364,11.126678,11.805272,13.191645000000001,13.900819,13.63769,13.903913000000001,14.064159,13.06862,12.473761999999999,12.21315,10.795631,9.204289,6.603608,6.798364,7.263350999999999,7.451849,6.288459,5.868183,5.023681,5.1686879999999995,5.23649,3.9812629999999998,3.6987309999999995,3.188223
3882,-0.326324,0.486464,0.463033,0.651036,0.963231,1.375098,1.7928549999999999,2.239007,2.9334130000000003,3.698584,3.907492,5.605117,5.179256,5.636208,7.572093,8.880892,9.72022,9.645972,9.528453,11.589051,13.031233,13.317553,14.055017999999999,14.821987,14.954870999999999,16.056959,15.5752,15.274772,14.965883999999999,13.908282,12.972959,12.784989999999999,11.491375,10.090241,5.143105,5.916082,6.536403,6.764357,5.48917,5.045848,4.178464,4.162648,2.149361,3.4010769999999995,2.508512,2.340789
3883,-0.162418,0.6791,0.617999,0.7304039999999999,1.036361,1.446477,1.863527,2.30887,2.900905,3.6852440000000004,3.900953,5.568598000000001,5.272779,5.5262970000000005,7.740203999999999,8.521372,9.826581,9.625848,9.623983,11.810075999999999,12.993851,13.48417,13.929701999999999,14.601279000000002,15.04221,14.891304000000002,14.430999,15.119810999999999,15.148168,14.098733,13.156703,12.767906,11.794739,10.435896000000001,5.675432,6.449631,6.990236,7.110614999999999,6.345764,5.407627,4.557423,4.504948000000001,2.901393,3.5116629999999995,2.976983,2.518353
3884,-0.345064,0.48782600000000004,0.416818,0.631944,0.944594,1.3505040000000001,1.8748639999999999,2.163711,2.756338,3.428758,3.7280519999999995,5.032814,4.882128,5.5280830000000005,6.961066000000001,8.127944,9.390706,8.979316,8.564797,10.77019,12.255067,9.302569,13.244442999999999,14.078538,14.360069000000001,14.523662,14.016538,14.754748999999999,14.749573000000002,13.773172,12.893929,12.390044,11.42048,10.171225,5.393975,6.090264,6.49003,6.884977,5.599947,5.085622,4.2890690000000005,4.320804,2.6223669999999997,3.184869,2.749891,2.512507
3885,-0.427494,-0.073326,0.357039,0.592916,0.894388,1.428998,1.8762880000000002,2.136472,2.7517419999999997,3.684289,4.191552,5.134482,5.339695,5.589992,7.071996,7.898103999999999,8.873114999999999,8.14729,8.203685,10.69594,11.414216,9.704974,12.2239,12.677457,13.205451,13.680122,13.305029000000001,13.740504999999999,13.941092000000001,12.641415,12.276957000000001,11.67552,10.272247,8.693710000000001,4.679633,5.637162,6.186803,6.47794,5.131206,4.888216000000001,4.279086,4.202188,3.498375,3.1501650000000003,3.1280229999999998,1.528365
3886,-0.476829,0.016562,0.366348,0.6464989999999999,1.010501,1.485963,1.834955,2.144341,2.762873,3.757535,4.3693480000000005,5.230385,5.375269,5.764141,6.973389999999999,7.783948,9.025266,8.072151,8.240177000000001,10.938269,11.610184,9.933338000000001,12.359355,12.683434,13.259127,13.838678,13.462248,13.833364000000001,14.004265,12.650915,12.397573,11.583844000000001,10.248391,8.949337,4.6169080000000005,5.737466,6.30432,6.4905040000000005,5.211384,4.913812,4.341124,4.198123000000001,2.717305,3.0853770000000003,2.799881,0.9898540000000001
3887,-0.42572299999999996,-0.006421,0.390775,0.620862,0.920588,1.3398729999999999,1.7733830000000002,2.132507,2.926489,3.840156,4.415826999999999,5.2953220000000005,5.489771,5.852199,6.968416,7.689545,8.849001,8.15467,8.262426,10.732973,11.530757000000001,9.659359,12.253453,12.385375,12.995183,13.745694,13.368537,13.643199,13.815439000000001,12.514304,12.17347,11.4771,10.216621,9.155956,4.616187,5.74121,6.283753,6.449089,5.280108,4.8914480000000005,5.357759,4.18182,2.833328,3.209924,3.028997,1.053128
3888,-0.452221,0.41801499999999997,0.389974,0.5187149999999999,0.816213,1.227165,1.7395189999999998,2.015791,2.438082,2.791462,3.206004,4.428732,4.322596,5.04725,6.586953,7.190575,9.336701,5.939883999999999,7.982224,11.039083999999999,11.411673,10.322475,12.655484,14.444135999999999,14.710242000000001,14.196776000000002,13.81887,14.317398,14.243920999999999,13.206206,13.134247,11.20144,10.079091,9.204107,3.088802,4.980797,5.672059,6.048177,4.705468,4.409569,2.822018,3.161887,2.853533,2.519357,2.050226,1.461301
3889,-0.413716,0.266234,0.320281,0.554972,0.8822690000000001,1.2886600000000001,1.779514,2.099182,2.527645,2.989637,3.3117959999999997,4.348039,4.2719510000000005,4.808007,6.043895,6.639232000000001,8.716805,8.438678999999999,8.247444,10.219236,11.00228,10.793356,10.849169,11.652357,13.363438,14.017335000000001,13.667457,14.287037,14.301419000000001,13.132431,12.852606,12.126957,11.005971,9.122819,5.580928,6.255758999999999,6.56646,6.977061999999999,5.51235,4.78956,4.327541,4.506869999999999,2.841641,3.5105730000000004,3.12273,2.6616299999999997
3890,-0.343482,0.015583000000000001,0.52056,0.700661,0.9656049999999999,1.3604889999999998,1.8614580000000003,2.194116,2.617377,3.5519800000000004,4.184712,5.163387999999999,5.18774,5.815481,7.4134910000000005,7.821427000000001,9.074434,8.273266,8.696283,11.441042,11.467658,10.349011,12.713656,13.625132,14.214965,14.460528,14.056526999999999,14.471572,14.50109,13.312781,13.169194000000001,11.8034,10.490782000000001,9.383049,4.302415,5.799944,6.4280919999999995,6.579216000000001,5.260717,4.949003,3.51957,3.856006,3.4662669999999998,3.0509880000000003,2.601943,2.022189
3891,-0.42920699999999995,0.069627,0.571731,0.6836260000000001,0.9580069999999999,1.368895,1.800303,2.203755,2.804823,3.8427580000000003,4.500069,5.569689,5.704147,5.757117,7.8512770000000005,7.793355,9.626984,8.169238,8.887934,11.215369,11.942833,10.264741,13.23696,13.789653,14.274189999999999,14.624812,14.093956,14.628204,14.709778,13.34501,13.357047,11.820592,10.586427,8.841550999999999,4.17296,5.7867180000000005,6.470066,6.669182000000001,5.410071,5.047606,3.6463879999999995,3.9419269999999997,4.367104,3.0052380000000003,2.691859,2.135647
3892,-0.400512,0.080743,0.6,0.705523,0.9642129999999999,1.3858059999999999,1.8372959999999998,2.203252,2.79165,3.8213190000000004,4.49951,5.515363,5.606069000000001,5.942202,7.619788000000001,7.841480000000001,9.745422,9.052055000000001,8.787147000000001,11.451845,11.99173,10.311067,13.399569,14.016352,14.505469,14.780339999999999,14.136716,14.706754,14.778148000000002,13.432296,13.426723,11.855638,10.599834,9.15841,4.091086,5.777659,6.494853,6.607664999999999,5.415076,5.014218,3.5729010000000003,3.761283,3.820296,2.9649650000000003,2.625509,2.0555220000000003
3893,-0.13101,0.645371,0.527762,0.689112,1.06123,1.434092,1.9348869999999998,2.2458709999999997,2.6400669999999997,2.979488,3.4526489999999996,4.263411,4.442201,4.860457,6.517266,7.273384,8.854584,8.494338,8.005919,10.146215,11.492016,10.10764,13.113653,12.796677,13.528081,14.283207999999998,13.745864000000001,14.03619,14.176225,13.073963000000001,12.470152,11.719308,10.507013,9.498619999999999,4.387194,5.325988,5.763366,6.070126,5.174796,4.318968,3.670025,3.5552650000000003,2.528474,2.949954,2.504322,1.8567150000000001
3894,-0.24802399999999997,0.381888,0.583208,0.824527,1.071456,1.461803,1.982489,2.268793,2.669332,3.083323,3.5243279999999997,4.504332,4.645736,5.158771,6.49589,7.072269,9.114089,7.327024000000001,7.975706,10.938781,11.548597000000001,10.452897,12.927893,13.818898,14.355575,14.602692000000001,14.249017000000002,14.596841,14.560559,13.838142999999999,13.152816,11.716432000000001,10.519542,9.525855,3.91866,5.705558,6.2172730000000005,6.4685,5.052179,4.887502,3.578854,3.704906,3.134497,3.1922200000000003,2.718325,2.1575189999999997
3895,-0.293284,0.32364899999999996,0.535377,0.8467520000000001,1.0999430000000001,1.5249780000000002,2.0920669999999997,2.319627,2.724899,3.0072740000000002,3.461556,3.958681,4.1722269999999995,4.719461,5.478918,5.933597,7.076782000000001,6.62591,7.280652000000001,9.444548,10.021477,9.740588,11.670567,12.575538,13.270088000000001,13.619429,13.323896,13.566076999999998,13.727155999999999,12.921515,12.351378,11.173316,9.95354,8.854254,3.850365,4.982289,5.558408,5.792279,4.4017610000000005,4.362717,3.503254,3.5323160000000002,2.819772,3.224592,2.735737,2.256424
3896,-0.254215,0.23007399999999997,0.636571,0.7304039999999999,1.043166,1.478931,1.944157,2.2779599999999998,2.752251,3.821286,4.1513279999999995,5.645455999999999,5.297793,5.510176,7.875134,8.241543,10.124253999999999,8.831194,8.486072,12.16473,12.747071,11.016324000000001,14.098443,14.972328,15.056307,14.926841,14.530863,15.013894,14.992619,13.70325,13.370718,12.009300999999999,10.728003,10.037965,4.256251,5.901782,6.559369,6.458956,5.469439,5.118422,3.8353980000000005,3.903857,2.5975580000000003,3.160678,2.786785,2.195934
3897,-0.189082,0.268098,0.684317,0.904309,1.092041,1.465178,1.995885,2.292598,2.681164,3.3956480000000004,3.7675080000000003,5.09187,4.954611,5.52257,7.393521000000001,7.9669479999999995,9.887008999999999,8.119418,8.226288,11.785001,12.144841,10.646137,13.677468,14.724645,14.987316,14.968166,14.631858,15.060807999999998,14.959372,13.770801,13.554773,11.963273,10.74398,9.680428,3.918423,5.833012999999999,6.357688,6.452744999999999,5.3677980000000005,5.134504,3.6407239999999996,3.738221,3.6433980000000004,3.184755,2.776982,2.224845
3898,-0.164223,0.22248600000000002,0.666219,0.848239,1.090708,1.476513,1.880552,2.300141,2.972692,4.112114,4.374626,5.82925,5.669822,5.7778410000000004,8.20326,8.74485,9.875139,8.679872999999999,8.48984,11.964675,12.656632,10.828555999999999,13.752532999999998,14.797459,14.932433999999999,14.809410999999999,14.413046,14.568666,14.915979,13.688564999999999,13.3228,11.907421000000001,10.830213,10.047364,4.435395,5.981197,6.738402000000001,6.70861,5.694780000000001,5.233423999999999,3.865822,4.4848669999999995,4.871293,3.3163370000000003,2.996752,2.451107
3899,-0.105696,0.254023,0.7135199999999999,0.8817889999999999,1.081824,1.488232,1.926005,2.332642,2.9702889999999997,4.032976000000001,4.356094000000001,5.815737,5.7886050000000004,5.7082559999999996,8.267599,9.067480999999999,10.123738000000001,8.821800999999999,8.692433,12.084991,12.784207,10.868657,11.20565,12.894913,14.086020999999999,15.110462,14.659888,14.855207,15.119353,13.726771,13.458487,12.167709,11.012813000000001,10.383161999999999,4.661571,6.257661,6.978205,6.9093350000000004,5.901643,5.476013,4.182958,4.568744000000001,4.916104,3.495136,3.1416459999999997,2.648458
3900,-0.13755,0.247509,0.739054,0.9408780000000001,1.116679,1.5211059999999998,1.923343,2.343111,3.070491,4.162038,4.4977529999999994,5.826045,5.872049,5.6189540000000004,7.924383,8.857217,10.189232,9.2589,9.037799,11.922352,12.557965,12.131786,13.960392,14.625685999999998,14.95147,14.9612,14.487048000000001,14.775088,15.155021,13.739785999999999,13.730882999999999,12.22368,10.895159,9.054663,4.298801,6.0956410000000005,6.743580000000001,6.900833,5.824048,5.479644,5.013668,4.405074,4.306995,3.4437290000000003,3.0358400000000003,2.504922
3901,-0.116774,0.284754,0.7695960000000001,0.9232530000000001,1.122638,1.535931,1.9297540000000002,2.3441400000000003,3.076325,4.194872,4.504298,5.847704,5.963169000000001,5.729394999999999,7.9623669999999995,8.808544,10.089603,9.266428999999999,9.007108,11.761285,12.273822000000001,11.375584,13.666317999999999,14.193773,14.579937,14.81886,14.405291,14.723144,15.057939999999999,13.647808,13.685901999999999,12.199784,10.894235,9.786824000000001,4.053,6.093129,6.697381,6.886044999999999,5.7832360000000005,5.486487,4.777257,4.522236,4.692323,3.472455,3.0884139999999998,2.502209
3902,-0.050821,0.498428,0.851259,1.0312649999999999,1.163675,1.541925,1.950202,2.356092,2.94638,3.854021,4.344468,5.768928,5.807983,6.178304,8.108857,9.138425,10.650458,9.688816000000001,9.263829,12.02898,12.538613,13.107247000000001,12.907652,12.964,14.345277,15.119330999999999,14.8422,15.07969,15.267638,14.068204000000001,14.177504,12.494015,11.200604,10.835025,4.262638,6.456594,7.133989,7.0629800000000005,6.307229,5.652141,4.331171,4.526738,4.943756,3.690177,3.259374,2.684171
3903,-0.116317,0.331585,0.770595,0.891281,1.118009,1.528572,1.9255229999999999,2.3379830000000004,3.090582,4.071902,4.216308000000001,5.6777690000000005,5.8408940000000005,5.682045,7.6208089999999995,8.794777,9.821886,8.361519,8.565675,11.298903999999999,11.533007000000001,10.439916,12.682797,13.160024,13.776629000000002,14.348785999999999,14.090535999999998,14.361035999999999,14.562832,13.047057,13.403573000000002,12.033431,10.823063000000001,10.080316,3.9467019999999997,6.0080919999999995,6.557861999999999,6.757051,5.639625,5.359463,3.990929,4.649433,5.071839,3.4743779999999997,3.045504,2.473117
3904,-0.082182,0.39489,0.8242870000000001,0.9585110000000001,1.138075,1.546671,1.939602,2.365113,3.050691,3.9601610000000003,4.296279,5.740022,5.881023,5.913982,7.975174000000001,8.993761,9.989446000000001,8.982754,8.85259,11.544772,11.840007,10.662068,13.371745,13.941267000000002,14.335629999999998,14.640149,14.270322,14.614605,14.835856,13.391401,13.625897,12.200909,10.928042999999999,10.253217,3.9567069999999998,6.146978,6.712061,6.817372,5.771167,5.432355,4.085965,4.139068,4.576989,3.5055959999999997,3.104174,2.517378
3905,-0.5,-0.080015,-0.051249,0.183956,0.53204,0.935615,1.478545,1.760446,2.131426,2.480496,2.996148,3.349305,3.65717,4.130228,5.024991,5.675626,6.581394,7.2978,7.359456,9.143817,10.055416000000001,8.491583,11.104066,11.416679,11.690114,12.043659,11.755885000000001,12.058214999999999,12.242536999999999,11.529349,10.769775,10.037787,8.962974,7.269286,3.133044,3.9197830000000002,4.745013,5.100766999999999,3.649579,2.9001080000000004,2.339481,2.783403,1.430867,1.9981779999999998,1.605232,1.062138
3906,-0.5,0.072591,0.07474299999999999,0.318237,0.6732199999999999,1.0758780000000001,1.631302,1.9024860000000001,2.27135,2.604126,3.132922,3.494856,3.7945800000000003,4.255741,5.099156,5.631171,6.493797,7.2672229999999995,7.447553,9.151335000000001,10.088208,8.688289,10.862378999999999,11.463635,11.785003,12.604083000000001,12.55746,12.511467999999999,12.3051,11.582722,10.888291,10.183264,9.040086,7.39504,3.116509,3.910077,4.656736,5.01428,3.5118769999999997,2.739132,2.2018169999999997,2.732828,1.50114,2.028755,1.610187,1.034772
3908,-0.5,-0.5,-0.5,-0.316754,-0.007258,0.496408,1.0440530000000001,1.30831,1.68419,1.957775,2.42497,2.801023,3.055914,3.5841190000000003,4.110329,4.511546,5.193593,5.256475,6.106718,7.636421,8.209675,7.491203,9.882155000000001,10.284051,10.350449000000001,10.204972999999999,9.580437,10.046432000000001,10.155365,9.2351,8.769682000000001,7.913869,7.00575,5.299205000000001,1.162809,2.023245,2.7134810000000003,3.0663709999999997,2.061754,1.3072979999999998,0.910111,1.1398110000000001,-0.258896,0.70652,0.186948,-0.304785
3909,-0.5,-0.5,-0.477492,-0.180154,0.110749,0.612453,1.100255,1.432774,1.790835,2.0831419999999996,2.572591,2.995653,3.201689,3.718904,4.337048,4.74024,5.60037,5.478155,6.331241,7.914127000000001,8.489719000000001,7.681411,10.123492,10.532167999999999,10.608595,10.557066,10.056547,10.418516,10.59573,9.666647,9.230488000000001,8.248814,7.451378999999999,5.589126,1.6429060000000002,2.432918,3.189134,3.571309,2.520089,1.848786,1.3276709999999998,1.579329,0.115978,1.102532,0.722663,0.220773
3910,-0.5,-0.5,-0.391497,-0.105223,0.194293,0.672516,1.145458,1.496905,1.8582319999999999,2.163989,2.627834,3.1564229999999998,3.3097559999999997,3.818103,4.602913,4.9217059999999995,5.9897,5.786605000000001,6.536308999999999,8.112599000000001,8.634203,8.015236999999999,10.231281,10.810842,10.901977,10.821788,10.462844,10.766813,10.952888,10.034969,9.645286,8.528844,7.788684,5.902753,1.964131,2.7568490000000003,3.5393660000000002,3.9210309999999997,2.838911,2.1949419999999997,1.5991600000000001,1.8072380000000001,0.394397,1.392119,1.071127,0.729232
3911,-0.5,-0.5,-0.325829,-0.056275,0.25759,0.7181029999999999,1.218065,1.590706,1.909872,2.2305040000000003,2.689637,3.270221,3.394578,3.874624,4.792509,5.086682,6.250165,6.1662349999999995,6.76278,8.444936,8.738766,8.443096,10.348809,11.198080000000001,11.451317,11.245792999999999,10.736841,11.212434,11.317034,10.466398,10.10661,8.967334,8.089433,6.345319,2.179077,3.151104,3.8794839999999997,4.278772,3.209937,2.41263,1.7305119999999998,1.913803,0.564176,1.5007270000000001,1.189639,1.030299
3913,0.12520599999999998,0.661405,1.042284,1.18976,1.375122,1.741609,2.1772400000000003,2.556084,3.028918,3.874164,4.592341,6.099347,6.130577,6.045291000000001,7.886381,9.167439,10.968308,10.173246,9.395658000000001,12.146042999999999,12.723482,10.018752000000001,14.610982,15.629172,15.856131,15.981476,15.405002,15.648210999999998,15.929435999999999,15.159915,14.465608999999999,13.345725,11.631059,10.700175,6.170153,6.955761999999999,7.4835020000000005,7.39328,6.94942,6.012025,5.252092,4.970726,5.207173,4.042984,3.683043,2.9984029999999997
